GAME.#,POSS.#,PLAY.ID,SHOT.CLOCK.THIRD,SHOT.TYPE,CONTESTED?,PAINT.TOUCH,CAUSE.OF.PAINT,PAINT.ATTACKER,DEFENDER-ATTACKER,PLAY.RESULT,POINT.RESULT
3,56,70,:10 - :00,N/A,N/A,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Turnover,0
3,57,71,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Made 2,2
3,58,72,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
3,59,73,:20 - :11,N/A,N/A,TRUE,Cut,4 Greg Brown,Opponent-Big,Offensive Foul,0
3,60,74,:30 - :21,N/A,N/A,TRUE,Cut,22 Kai Jones,Opponent-Big,No Result,0
3,60,75,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
3,60,76,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,Assisted 2,2
3,61,77,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
3,62,78,:10 - :00,Floater/Runner,TRUE,TRUE,Cut,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
3,63,79,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
3,64,80,:20 - :11,Dunk,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
3,64,81,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Post-up (inside paint),3 Courtney Ramey,Opponent-Guard,Missed 2,0
3,65,82,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
3,65,83,:20 - :11,Tip,TRUE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Big,Missed 2,0
3,65,84,:20 - :11,Tip,TRUE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Big,Made 2,2
3,66,85,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Shooting Foul,1
3,67,86,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
4,1,1,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,1,2,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
4,2,3,:30 - :21,Layup,TRUE,TRUE,Transition,4 Greg Brown,Opponent-Big,Missed 2,0
4,3,4,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,4,5,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Floor Foul,0
4,4,6,:10 - :00,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
4,5,7,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,6,8,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 3,3
4,7,9,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
4,8,10,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
4,9,11,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,0 Gerald Liddell,Opponent-Big,Assisted 2,2
4,10,12,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,5 Royce Hamm Jr.,Opponent-Big,Missed 2,0
4,11,13,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Shooting Foul,1
4,12,14,:30 - :21,Layup,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Missed 2,0
4,13,15,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
4,14,16,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
4,15,17,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,16,18,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
4,17,19,:20 - :11,Layup,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,2
4,18,20,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
4,19,21,:30 - :21,Floater/Runner,FALSE,FALSE,N/A,N/A,N/A,Missed 2,0
4,20,22,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Missed 2,0
4,20,23,:20 - :11,Tip,TRUE,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,Made 2,3
4,21,24,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
4,22,25,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
4,23,26,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
4,24,27,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
4,25,28,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
4,26,29,:10 - :00,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
4,27,30,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Made 3,3
4,28,31,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Shooting Foul,2
4,29,32,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Assisted 2,2
4,30,33,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
4,31,34,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Shooting Foul,2
4,32,35,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,33,36,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Shooting Foul,1
4,34,37,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
4,35,38,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 3,0
4,36,39,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
4,37,40,No Shot Clock,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
4,38,41,:20 - :11,Layup,TRUE,TRUE,Post-up (inside paint),3 Courtney Ramey,Opponent-Guard,Missed 2,0
4,39,42,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,40,43,:20 - :11,Layup,FALSE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Made 2,2
4,41,44,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
4,42,45,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
4,43,46,:10 - :00,N/A,N/A,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Turnover,0
4,44,47,:10 - :00,Off-the-dribble (2),TRUE,TRUE,N/A,N/A,N/A,Missed 2,0
4,44,48,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,Floor Foul,0
4,44,49,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
4,45,50,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
4,45,51,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
4,45,52,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Big,Made 2,2
4,46,53,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
4,47,54,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Floor Foul,0
4,47,55,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
4,48,56,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,0 Gerald Liddell,Opponent-Guard,Floor Foul,0
4,49,57,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
4,49,58,:20 - :11,Catch-and-shoot,TRUE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Big,Assisted 3,3
4,50,59,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
4,51,60,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
4,51,61,:10 - :00,Off-the-dribble (2),FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
4,52,62,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
4,53,63,:30 - :21,Layup,TRUE,TRUE,Transition,2 Matt Coleman III,Opponent-Guard,Made 2,2
4,54,64,:20 - :11,N/A,N/A,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Turnover,0
4,55,65,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
4,56,66,:20 - :11,Floater/Runner,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
4,57,67,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
4,58,68,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Missed 2,0
4,59,69,:20 - :11,Catch-and-shoot,FALSE,TRUE,N/A,N/A,N/A,Missed 3,0
4,60,70,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
4,60,71,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
4,61,72,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
4,62,73,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
4,63,74,:20 - :11,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Shooting Foul,1
4,64,75,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
4,64,76,:10 - :00,Floater/Runner,TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
4,65,77,:20 - :11,Dunk,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
4,66,78,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
4,67,79,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,Opponent-Big,Assisted 2,2
4,68,80,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
4,68,81,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,1 Andrew Jones,Opponent-Guard,Missed 2,0
4,69,82,:30 - :21,Dunk,FALSE,TRUE,Transition,22 Kai Jones,N/A,Assisted 2,2
4,70,83,No Shot Clock,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
5,1,1,:20 - :11,Off-the-dribble (2),FALSE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
5,2,2,:20 - :11,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Assisted 2,2
5,3,3,:30 - :21,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Missed 2,0
5,4,4,:20 - :11,Hook (Post),TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Made 2,2
5,5,5,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Floor Foul,0
5,5,6,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
5,6,7,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,7,8,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,8,9,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
5,9,10,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
5,10,11,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Assisted 2,2
5,11,12,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
5,11,13,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,12,14,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
5,12,15,:20 - :11,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Made 2,2
5,13,16,:20 - :11,Layup,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,2
5,14,17,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
5,15,18,:30 - :21,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,3
5,16,19,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
5,17,20,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,Opponent-Big,Missed 3,0
5,17,21,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Big,Missed 2,0
5,18,22,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
5,19,23,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,20,24,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,21,25,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Big,Assisted 3,3
5,22,26,:30 - :21,Dunk,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Assisted 2,2
5,23,27,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,24,28,:10 - :00,Hook (Post),TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Guard,Missed 2,0
5,25,29,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,26,30,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
5,27,31,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Turnover,0
5,28,32,:10 - :00,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Made 2,3
5,29,33,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,Opponent-Big,Missed 3,0
5,29,34,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,30,35,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Big,Missed 2,0
5,31,36,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,32,37,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Big,Turnover,0
5,33,38,No Shot Clock,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
5,34,39,:10 - :00,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Made 2,2
5,35,40,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
5,36,41,:30 - :21,Floater/Runner,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
5,37,42,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
5,38,43,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
5,39,44,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
5,40,45,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
5,41,46,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
5,41,47,:20 - :11,Tip,TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Big,Missed 2,0
5,41,48,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
5,42,49,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Offensive Foul,0
5,43,50,:20 - :11,N/A,N/A,TRUE,Post-up (on the block),5 Royce Hamm Jr.,Opponent-Guard,Floor Foul,0
5,44,51,:20 - :11,Layup,TRUE,TRUE,Cut,1 Andrew Jones,Opponent-Big,Missed 2,0
5,45,52,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,46,53,:30 - :21,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Assisted 3,3
5,47,54,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
5,47,55,:20 - :11,Tip,FALSE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Guard,Made 2,2
5,48,56,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,49,57,:30 - :21,Dunk,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Made 2,2
5,50,58,:30 - :21,Layup,TRUE,TRUE,P&R Roll Man,5 Royce Hamm Jr.,Opponent-Big,Missed 2,0
5,51,59,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,52,60,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,53,61,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
5,54,62,:30 - :21,Dunk,FALSE,TRUE,Cut,4 Greg Brown,N/A,Missed 2,0
5,54,63,:20 - :11,Off-the-dribble (3),TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Guard,Made 3,3
5,55,64,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Big,Made 2,2
5,56,65,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
5,56,66,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
5,56,67,:30 - :21,Layup,TRUE,TRUE,Cut,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
5,57,68,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,57,69,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
5,58,70,:20 - :11,Layup,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Guard,Shooting Foul,1
5,59,71,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
5,60,72,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,61,73,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,62,74,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,Opponent-Guard,Made 3,3
5,63,75,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
5,64,76,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
5,64,77,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Big,Missed 2,0
5,65,78,:20 - :11,Catch-and-shoot,TRUE,TRUE,N/A,N/A,N/A,Assisted 3,3
5,66,79,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Made 2,2
5,67,80,No Shot Clock,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Big,Made 2,2
5,68,81,No Shot Clock,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
6,1,1,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
6,2,2,:30 - :21,Dunk,TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Assisted 2,2
6,3,3,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
6,4,4,:30 - :21,Dunk,FALSE,TRUE,Transition,4 Greg Brown,N/A,Assisted 2,2
6,5,5,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
6,6,6,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Missed 2,0
6,7,7,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Shooting Foul,2
6,8,8,:20 - :11,Dunk,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Assisted 2,2
6,9,9,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
6,10,10,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
6,11,11,:30 - :21,Dunk,FALSE,TRUE,Transition,22 Kai Jones,N/A,Assisted 2,2
6,12,12,:30 - :21,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 3,0
6,13,13,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
6,14,14,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,0 Gerald Liddell,Opponent-Big,Missed 2,0
6,15,15,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
6,16,16,:30 - :21,N/A,N/A,TRUE,Cut,20 Jericho Sims,Opponent-Big,Floor Foul,0
6,16,17,:30 - :21,Layup,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Missed 2,0
6,16,18,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Missed 2,0
6,16,19,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Missed 2,0
6,16,20,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Missed 2,0
6,17,21,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Floor Foul,0
6,18,22,:10 - :00,Layup,TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Shooting Foul,2
6,19,23,:30 - :21,Layup,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
6,20,24,:20 - :11,Dunk,FALSE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Assisted 2,2
6,21,25,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
6,22,26,:20 - :11,N/A,N/A,TRUE,Cut,2 Matt Coleman III,Opponent-Guard,Turnover,0
6,23,27,:30 - :21,Dunk,FALSE,TRUE,Transition,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
6,24,28,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Turnover,0
6,25,29,:30 - :21,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
6,26,30,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
6,26,31,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,30 Brock Cunningham,N/A,Turnover,0
6,27,32,:30 - :21,Layup,TRUE,TRUE,Transition,3 Courtney Ramey,Opponent-Guard,Missed 2,0
6,28,33,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
6,29,34,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Missed 2,0
6,29,35,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
6,29,36,:10 - :00,Dunk,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Assisted 2,2
6,30,37,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
6,30,38,:20 - :11,N/A,N/A,TRUE,Cut,4 Greg Brown,Opponent-Big,Floor Foul,0
6,30,39,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Turnover,0
6,31,40,:20 - :11,Dunk,FALSE,TRUE,Cut,0 Gerald Liddell,N/A,Assisted 2,2
6,32,41,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
6,33,42,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Guard,Turnover,0
6,34,43,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
6,35,44,:20 - :11,Dunk,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
6,36,45,:10 - :00,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Shooting Foul,1
6,37,46,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
6,38,47,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,3
6,39,48,:30 - :21,N/A,N/A,FALSE,Transition,N/A,N/A,Turnover,0
6,40,49,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
6,41,50,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
6,42,51,:30 - :21,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Missed 3,0
6,43,52,:10 - :00,Layup,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
6,44,53,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
6,45,54,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,0 Gerald Liddell,Opponent-Guard,Turnover,0
6,46,55,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
6,47,56,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Made 2,2
6,48,57,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,0 Gerald Liddell,Opponent-Big,Missed 2,0
